name,batch_id,open,close,volume,item_url
M4A4 | 龍王 (Dragon King) (Factory New),2025-08-31 12:00:00,509.5,509.5,123,https://buff.163.com/market/goods?game=csgo&goods_id=35353
Operation Wildfire Case,2026-07-03 12:00:00,22.79,22.79,1257,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-04 12:00:00,22.47,22.47,1144,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-05 12:00:00,22.59,22.7,1080,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-06 12:00:00,22.59,22.59,1080,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-07 12:00:00,23.1,23.1,1014,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-08 12:00:00,23.1,23.1,1014,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-09 12:00:00,23.1,23.1,928,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-10 12:00:00,23.03,23.03,991,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-11 12:00:00,22.9,22.71,963,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-12 12:00:00,22.79,22.79,1063,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-13 12:00:00,22.45,22.45,974,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-14 12:00:00,22.33,22.33,1043,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-15 12:00:00,22.25,22.25,971,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-16 12:00:00,22.09,22.09,1080,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-17 12:00:00,21.94,21.88,1111,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-18 12:00:00,22.48,22.48,1027,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-19 12:00:00,21.89,21.89,1301,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-20 12:00:00,21.89,21.89,1301,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-21 12:00:00,21.69,21.69,1377,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-22 12:00:00,22.09,22.09,1102,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-23 12:00:00,22.09,22.09,1067,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-24 12:00:00,21.99,21.99,1075,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-25 12:00:00,22.66,22.66,987,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-26 12:00:00,22.63,22.63,1080,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-27 12:00:00,22.5,22.5,1047,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-28 12:00:00,22.53,22.53,992,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-29 12:00:00,22.3,22.3,1002,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-30 12:00:00,22.53,22.21,992,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-07-31 12:00:00,22.53,22.53,1190,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-01 12:00:00,22.64,22.1,1051,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-02 12:00:00,22.43,22.0,1192,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-03 12:00:00,21.9,21.9,1190,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-04 12:00:00,21.78,21.55,1169,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-05 12:00:00,22.28,22.48,1192,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-06 12:00:00,22.18,22.39,1074,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-07 12:00:00,22.38,22.39,1209,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-08 12:00:00,22.28,22.29,1236,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-09 12:00:00,22.27,22.17,1232,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-10 12:00:00,22.17,22.0,1300,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-11 12:00:00,21.92,22.18,1256,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-12 12:00:00,21.9,22.25,1262,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-13 12:00:00,22.25,21.96,1189,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-14 12:00:00,22.06,22.35,1099,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-15 12:00:00,22.24,21.95,1314,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-16 12:00:00,22.11,21.61,1519,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-17 12:00:00,21.64,21.4,1520,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-18 12:00:00,21.84,21.3,1375,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-19 12:00:00,21.4,21.6,1578,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-20 12:00:00,21.58,21.77,1434,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-21 12:00:00,21.75,21.48,1485,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-22 12:00:00,21.49,21.26,1717,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-23 12:00:00,21.25,21.09,1663,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-24 12:00:00,21.08,20.99,1770,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-25 12:00:00,21.0,20.78,1772,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-26 12:00:00,20.6,20.6,1495,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-27 12:00:00,20.7,20.79,1530,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-28 12:00:00,20.8,20.79,1479,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-29 12:00:00,20.65,20.69,1511,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-30 12:00:00,20.69,20.69,1415,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Operation Wildfire Case,2026-08-31 12:00:00,21.48,21.48,1555,https://buff.163.com/market/goods?game=csgo&goods_id=35895
Desert Eagle | Printstream (Factory New),2025-08-31 12:00:00,608.49,608.49,1424,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-09-04 12:00:00,622.0,622.0,1375,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-09-10 12:00:00,644.0,644.0,1308,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-09-16 12:00:00,719.9,719.9,906,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-09-22 12:00:00,704.0,704.0,968,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-09-28 12:00:00,728.0,728.0,942,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-10-04 12:00:00,750.0,750.0,925,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-10-11 12:00:00,823.0,823.0,728,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-10-17 12:00:00,779.0,779.0,831,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-10-23 12:00:00,549.5,549.5,940,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-10-29 12:00:00,595.0,595.0,893,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-11-04 12:00:00,629.4,629.4,938,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-11-10 12:00:00,617.0,617.0,1003,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-11-16 12:00:00,616.0,616.0,1041,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-11-22 12:00:00,601.0,601.0,1024,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-11-28 12:00:00,616.5,616.5,968,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-12-04 12:00:00,612.5,612.5,992,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-12-10 12:00:00,606.0,606.0,1028,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-12-16 12:00:00,600.0,600.0,1018,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-12-23 12:00:00,600.0,600.0,987,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2025-12-29 12:00:00,604.0,604.0,1022,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-01-04 12:00:00,608.99,608.99,990,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-01-10 12:00:00,600.0,600.0,1025,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-01-16 12:00:00,596.6,596.6,1045,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-01-22 12:00:00,585.0,585.0,1061,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-01-28 12:00:00,594.5,594.5,1016,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-02-03 12:00:00,589.5,589.5,1032,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-02-09 12:00:00,587.7,587.7,1056,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-02-15 12:00:00,598.0,598.0,1051,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-02-21 12:00:00,597.0,597.0,1037,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-02-27 12:00:00,599.0,599.0,997,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-04 12:00:00,608.0,608.0,942,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-06 12:00:00,610.0,610.0,895,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-07 12:00:00,615.0,615.0,885,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-10 12:00:00,616.5,616.5,875,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-12 12:00:00,625.0,625.0,836,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-13 12:00:00,626.0,626.0,844,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-16 12:00:00,672.5,672.5,811,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-18 12:00:00,644.0,644.0,856,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-19 12:00:00,637.5,637.5,843,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-22 12:00:00,639.5,639.5,845,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-24 12:00:00,634.88,634.88,882,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-25 12:00:00,631.5,631.5,880,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-28 12:00:00,630.4,630.4,877,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-30 12:00:00,638.5,638.5,857,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-03-31 12:00:00,637.5,637.5,860,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-03 12:00:00,655.4,655.4,854,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-05 12:00:00,643.99,643.99,890,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-06 12:00:00,643.99,643.99,890,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-09 12:00:00,628.5,628.5,903,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-11 12:00:00,627.5,627.5,902,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-12 12:00:00,629.0,629.0,898,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-15 12:00:00,609.5,609.5,943,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-17 12:00:00,593.0,593.0,924,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-18 12:00:00,593.0,593.0,926,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-21 12:00:00,602.0,602.0,928,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-23 12:00:00,600.0,600.0,949,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-24 12:00:00,595.0,595.0,949,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-27 12:00:00,598.5,598.5,962,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-29 12:00:00,597.0,597.0,981,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-04-30 12:00:00,595.0,595.0,968,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-03 12:00:00,590.0,590.0,986,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-05 12:00:00,586.0,586.0,1004,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-06 12:00:00,587.5,587.5,998,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-09 12:00:00,579.0,579.0,1005,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-11 12:00:00,546.0,546.0,1034,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-12 12:00:00,543.5,543.5,1020,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-15 12:00:00,537.5,537.5,1021,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-18 12:00:00,553.5,560.0,1037,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-21 12:00:00,529.5,529.5,1067,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-24 12:00:00,506.5,505.0,1045,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-27 12:00:00,510.0,510.0,1003,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-05-30 12:00:00,510.0,509.5,998,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-02 12:00:00,505.0,505.0,1010,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-03 12:00:00,535.0,535.0,975,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-04 12:00:00,536.0,536.0,988,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-05 12:00:00,538.0,540.0,987,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-06 12:00:00,541.17,541.17,977,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-07 12:00:00,532.0,532.0,988,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-08 12:00:00,532.0,532.0,971,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-09 12:00:00,535.3,535.3,976,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-10 12:00:00,529.35,529.35,976,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-11 12:00:00,528.32,525.0,971,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-12 12:00:00,523.5,523.5,974,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-13 12:00:00,530.0,530.0,960,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-14 12:00:00,530.0,530.0,968,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-15 12:00:00,529.0,529.0,978,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-16 12:00:00,525.0,525.0,969,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-17 12:00:00,532.0,532.0,974,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-18 12:00:00,532.99,532.99,979,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-19 12:00:00,531.0,531.0,970,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-20 12:00:00,533.0,533.0,965,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-21 12:00:00,533.9,533.9,975,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-22 12:00:00,550.0,550.0,957,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-23 12:00:00,557.5,555.0,948,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-24 12:00:00,557.5,557.5,948,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-25 12:00:00,560.0,560.0,941,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-26 12:00:00,564.0,564.0,933,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-27 12:00:00,578.0,578.0,930,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-28 12:00:00,571.0,571.0,933,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-29 12:00:00,561.98,558.0,944,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-06-30 12:00:00,561.98,561.98,944,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-01 12:00:00,555.5,555.5,957,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-02 12:00:00,552.5,552.5,963,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-03 12:00:00,556.5,556.5,966,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-04 12:00:00,559.5,559.5,963,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-05 12:00:00,559.5,560.0,963,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-06 12:00:00,567.5,567.5,971,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-07 12:00:00,552.0,552.0,985,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-08 12:00:00,553.49,553.49,982,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-09 12:00:00,553.49,553.49,982,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-10 12:00:00,547.0,547.0,1015,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-11 12:00:00,544.6,541.5,1011,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-12 12:00:00,542.0,542.0,1016,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-13 12:00:00,541.0,541.0,1004,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-14 12:00:00,540.48,540.48,1005,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-15 12:00:00,541.5,541.5,1001,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-16 12:00:00,536.0,536.0,1000,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-17 12:00:00,536.0,542.5,1000,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-18 12:00:00,540.0,540.0,1002,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-19 12:00:00,543.0,543.0,1001,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-20 12:00:00,544.0,544.0,1003,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-21 12:00:00,536.5,536.5,1014,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-22 12:00:00,529.5,529.5,1034,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-23 12:00:00,537.0,533.0,1026,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-24 12:00:00,537.0,537.0,1026,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-25 12:00:00,529.5,529.5,1048,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-26 12:00:00,529.5,529.5,1048,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-27 12:00:00,533.0,533.0,1061,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-28 12:00:00,529.5,529.5,1059,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-29 12:00:00,528.0,528.0,1067,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-30 12:00:00,514.9,518.0,1060,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-07-31 12:00:00,511.0,511.0,1067,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-01 12:00:00,511.0,514.0,1067,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-02 12:00:00,509.5,504.98,1080,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-03 12:00:00,503.98,503.0,1079,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-04 12:00:00,506.0,500.5,1080,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-05 12:00:00,508.0,497.5,1077,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-06 12:00:00,499.0,505.0,1088,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-07 12:00:00,507.0,503.0,1092,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-08 12:00:00,502.5,507.0,1091,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-09 12:00:00,513.0,508.74,1077,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-10 12:00:00,504.5,508.0,1093,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-11 12:00:00,509.5,503.0,1082,https://buff.163.com/market/goods?game=csgo&goods_id=781660
Desert Eagle | Printstream (Factory New),2026-08-12 12:00:00,502.0,500.0,1085,https://buff.163.com/market/goods?game=csgo&goods_id=781660
